Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1120241.JPG;2019.04.08;16:48:50;;;Myotis myotis_Myotis blythii;;99.9;
P1120242.JPG;2019.04.08;16:57:47;;;Myotis bechsteinii;Mbec;100.0;
P1120243.JPG;2019.04.08;16:57:56;;;Myotis bechsteinii;Mbec;100.0;
P1120244.JPG;2019.04.08;16:58:02;;;Myotis bechsteinii;Mbec;100.0;
P1120245.JPG;2019.04.08;17:02:38;;;Myotis bechsteinii;Mbec;100.0;
P1120246.JPG;2019.04.08;17:08:46;;;Myotis bechsteinii;Mbec;100.0;
P1120247.JPG;2019.04.08;17:32:22;;;Myotis myotis_Myotis blythii;;100.0;
P1120248.JPG;2019.04.08;17:32:32;;;Myotis myotis_Myotis blythii;;100.0;
P1120249.JPG;2019.04.08;17:33:19;;;Myotis myotis_Myotis blythii;;100.0;
P1120250.JPG;2019.04.08;17:49:23;;;Myotis myotis_Myotis blythii;;100.0;
P1120251.JPG;2019.04.08;17:49:27;;;Myotis myotis_Myotis blythii;;100.0;
P1120252.JPG;2019.04.08;17:55:26;;;Myotis bechsteinii;Mbec;100.0;
P1120253.JPG;2019.04.08;17:56:10;;;Myotis bechsteinii;Mbec;100.0;
P1120254.JPG;2019.04.08;17:58:49;;;Myotis bechsteinii;Mbec;100.0;
P1120255.JPG;2019.04.08;18:38:16;;;Myotis myotis_Myotis blythii;;100.0;
P1120256.JPG;2019.04.08;18:38:45;;;Myotis myotis_Myotis blythii;;100.0;
P1120257.JPG;2019.04.08;18:52:28;;;Myotis bechsteinii;Mbec;100.0;
P1120258.JPG;2019.04.08;18:53:31;;;Myotis bechsteinii;Mbec;100.0;
P1120259.JPG;2019.04.08;18:58:42;;;Myotis bechsteinii;Mbec;99.9;
P1120260.JPG;2019.04.08;18:58:47;;;Myotis bechsteinii;Mbec;100.0;
P1120261.JPG;2019.04.08;18:59:18;;;Myotis bechsteinii;Mbec;100.0;
P1120262.JPG;2019.04.08;18:59:58;;;Myotis bechsteinii;Mbec;99.9;
P1120263.JPG;2019.04.08;19:02:52;;;Myotis bechsteinii;Mbec;99.9;
