Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410183.JPG;2019.03.24;19:18:07;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410184.JPG;2019.03.24;19:19:34;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410185.JPG;2019.03.24;19:19:59;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410186.JPG;2019.03.24;19:23:25;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410187.JPG;2019.03.24;19:23:49;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410188.JPG;2019.03.24;19:28:37;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410189.JPG;2019.03.24;19:29:19;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410190.JPG;2019.03.24;19:37:32;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410191.JPG;2019.03.24;19:44:03;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410192.JPG;2019.03.24;20:06:05;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410193.JPG;2019.03.24;20:09:23;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410194.JPG;2019.03.24;20:20:02;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410195.JPG;2019.03.24;20:28:22;;;Myotis myotis_Myotis blythii;;97.4;
P1410196.JPG;2019.03.24;20:59:08;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410197.JPG;2019.03.24;21:07:13;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410198.JPG;2019.03.24;21:28:34;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410199.JPG;2019.03.24;21:34:15;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410200.JPG;2019.03.24;21:34:25;;;Myotis nattereri;Mnat;99.8;
P1410201.JPG;2019.03.24;21:38:03;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410202.JPG;2019.03.24;21:46:06;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410203.JPG;2019.03.24;21:46:39;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410204.JPG;2019.03.24;21:47:16;;;Plecotus auritus_Plecotus austriacus;;99.6;
P1410205.JPG;2019.03.24;21:47:53;;;Plecotus auritus_Plecotus austriacus;;99.5;
P1410206.JPG;2019.03.24;21:53:49;;;Plecotus auritus_Plecotus austriacus;;99.6;
P1410207.JPG;2019.03.24;21:54:07;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410208.JPG;2019.03.24;21:57:23;;multiple;Plecotus auritus_Plecotus austriacus;;99.9;
P1410208.JPG;2019.03.24;21:57:23;;multiple;Plecotus auritus_Plecotus austriacus;;70.3;
P1410209.JPG;2019.03.24;21:59:23;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410210.JPG;2019.03.24;22:07:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410211.JPG;2019.03.24;22:15:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410212.JPG;2019.03.24;22:23:57;;empty;;;;
P1410213.JPG;2019.03.24;22:24:07;;empty;;;;
P1410214.JPG;2019.03.24;22:24:17;;empty;;;;
P1410215.JPG;2019.03.24;22:31:38;;empty;;;;
